Interaction ID,User ID,Product ID,Interaction Type,Interaction Timestamp
540,22,8622459,Added to Cart,2023-08-14 20:46:32
541,22,8622459,Purchased,2023-04-16 13:03:59
542,22,39409477,Viewed,2023-01-06 22:43:48
543,22,24522662,Added to Cart,2023-01-23 00:18:21
544,22,69,Viewed,2023-07-31 17:59:33
545,22,1,Added to Cart,2023-07-12 14:40:30
546,22,1577,Added to Cart,2023-03-11 16:29:54
547,22,10,Viewed,2023-03-03 16:05:05
548,22,19289886,Purchased,2023-02-18 20:46:56
549,22,44,Purchased,2023-04-11 18:57:48
550,22,35712313,Added to Cart,2023-01-01 22:37:39
551,22,6640,Viewed,2023-05-30 14:04:23
552,22,4,Added to Cart,2023-06-17 09:23:52
553,22,8622459,Viewed,2023-08-15 09:31:10
554,23,1074,Viewed,2023-04-21 17:21:26
555,23,12867543,Purchased,2023-08-04 05:56:13
556,23,1577,Viewed,2023-08-12 06:24:47
557,23,2317678,Viewed,2023-06-11 18:23:20
558,23,51914,Added to Cart,2023-07-14 07:46:52
559,23,496452,Purchased,2023-01-26 02:37:16
560,23,184290581,Viewed,2023-01-28 04:07:37
561,23,16,Purchased,2023-05-22 00:02:51
562,23,7371222,Added to Cart,2023-02-10 01:44:55
563,23,7002,Added to Cart,2023-04-10 18:16:34
564,23,496452,Viewed,2023-01-07 06:10:50
565,23,66834336,Purchased,2023-06-27 07:57:02
566,23,231,Added to Cart,2023-01-29 07:14:30
567,23,5147644,Viewed,2023-03-29 10:59:04
568,23,4636603,Viewed,2023-04-19 22:34:46
569,23,496452,Viewed,2023-02-13 20:08:57
570,23,9985,Purchased,2023-07-30 03:46:23
571,23,4336456,Purchased,2023-01-10 22:41:32
572,23,7002,Viewed,2023-07-30 11:51:52
573,23,51914,Purchased,2023-06-07 07:19:15
574,23,2317678,Viewed,2023-05-30 10:40:29
575,23,2709352,Added to Cart,2023-03-06 04:41:59
576,23,21752050,Added to Cart,2023-01-28 00:35:06
577,24,496452,Viewed,2023-03-23 13:27:49
578,24,45,Added to Cart,2023-05-15 13:44:38
579,24,37337808,Viewed,2023-01-03 05:37:13
580,24,516304687,Added to Cart,2023-08-20 04:06:03
581,24,35712313,Viewed,2023-02-04 07:11:44
582,24,281,Viewed,2023-06-01 01:08:47
583,24,322,Purchased,2023-03-11 01:30:41
584,24,66910118,Added to Cart,2023-06-18 16:21:00
585,24,7002,Viewed,2023-03-26 08:40:45
586,24,707819,Viewed,2023-08-01 20:05:13
587,24,6821,Viewed,2023-06-18 08:11:13
588,24,152,Viewed,2023-07-20 15:15:22
589,24,231,Purchased,2023-02-11 16:44:45
590,24,2709352,Viewed,2023-05-17 20:05:35
591,24,3016004,Viewed,2023-01-18 20:19:08
592,24,7002,Added to Cart,2023-07-13 17:26:08
593,24,35712313,Viewed,2023-07-17 07:54:27
594,24,4336456,Added to Cart,2023-06-14 19:22:10
595,24,8399,Viewed,2023-07-26 20:10:11
596,24,37337808,Viewed,2023-07-30 00:10:31
597,24,6821,Viewed,2023-03-24 13:28:55
598,24,10,Viewed,2023-02-13 05:09:25
599,24,6640,Added to Cart,2023-04-09 12:46:16
600,24,8360050,Viewed,2023-06-21 03:44:53
601,25,63414366,Added to Cart,2023-03-29 05:12:57
602,25,4336456,Purchased,2023-06-01 21:19:34
603,25,36732061,Added to Cart,2023-01-14 22:03:16
604,25,66910118,Viewed,2023-05-23 22:06:13
605,25,62,Purchased,2023-07-06 06:55:55
606,25,3,Viewed,2023-07-21 15:23:47
607,25,9985,Viewed,2023-03-03 09:44:05
608,25,42051164,Purchased,2023-06-13 01:54:14
609,25,4336456,Viewed,2023-02-03 21:32:58
610,25,874769783,Added to Cart,2023-02-16 17:12:06
611,25,184290581,Viewed,2023-05-26 17:53:52
612,25,3,Viewed,2023-07-10 01:50:01
613,25,36732061,Viewed,2023-06-29 04:30:43
614,25,39409477,Viewed,2023-04-11 12:14:31
615,25,77150,Added to Cart,2023-06-11 07:46:13
616,25,78,Added to Cart,2023-06-02 23:38:18
617,25,216668,Viewed,2023-03-30 13:13:19
618,25,9799,Viewed,2023-07-28 09:23:33
619,25,231,Viewed,2023-07-26 19:22:42
620,25,6821,Added to Cart,2023-02-08 04:52:44
621,25,4,Added to Cart,2023-07-29 10:21:57
622,25,66834336,Added to Cart,2023-07-18 13:26:42
623,25,281,Added to Cart,2023-06-10 05:42:25
624,25,4336456,Viewed,2023-03-22 10:35:26
625,25,1074,Viewed,2023-03-08 00:47:44
626,25,178366,Added to Cart,2023-08-13 14:57:06
627,25,322,Viewed,2023-03-05 08:52:25
628,25,37337808,Purchased,2023-07-30 12:57:15
629,25,543036164,Viewed,2023-05-12 09:59:24
630,25,2317678,Purchased,2023-05-03 16:24:56
631,25,60,Viewed,2023-04-07 15:08:00
632,25,45,Added to Cart,2023-01-26 20:52:37
633,25,281,Viewed,2023-02-15 20:47:49
634,25,78,Purchased,2023-07-18 10:19:57
635,25,231,Purchased,2023-06-20 14:08:48
636,25,9272,Added to Cart,2023-02-26 15:32:34
637,25,3,Added to Cart,2023-05-08 06:24:55
638,25,72440,Added to Cart,2023-02-11 10:05:40
639,25,7371222,Added to Cart,2023-04-06 22:46:19
640,25,5147644,Viewed,2023-07-30 00:18:55
641,25,6821,Added to Cart,2023-03-07 19:41:33
642,25,39409477,Viewed,2023-08-20 18:19:42
643,25,6802,Added to Cart,2023-08-05 17:28:17
644,25,5147644,Added to Cart,2023-02-03 17:23:15
645,26,53736816,Added to Cart,2023-06-01 03:38:13
646,26,5147644,Purchased,2023-02-02 05:48:47
647,26,51914,Viewed,2023-02-19 05:03:23
648,26,6,Viewed,2023-01-26 01:24:26
649,26,322,Viewed,2023-05-04 22:07:12
650,26,6,Viewed,2023-03-09 11:51:53
651,26,3962017,Purchased,2023-03-30 19:05:09
652,26,186936,Added to Cart,2023-04-29 02:35:55
653,26,9985,Purchased,2023-07-14 01:47:46
654,26,4336456,Viewed,2023-05-01 00:39:07
655,26,3962017,Purchased,2023-05-19 08:59:25
656,26,322,Purchased,2023-02-20 22:39:06
657,26,9886250,Purchased,2023-08-04 04:42:35
658,26,3,Viewed,2023-08-09 15:02:05
659,26,75,Added to Cart,2023-01-10 03:11:15
660,26,5,Added to Cart,2023-04-09 09:47:12
661,26,9985,Viewed,2023-02-27 04:06:03
662,26,4336456,Viewed,2023-04-24 20:17:06
663,26,9799,Added to Cart,2023-05-01 11:01:18
664,26,45,Added to Cart,2023-02-11 05:31:32
665,26,458806286,Viewed,2023-06-07 08:47:21
666,26,1074,Viewed,2023-07-03 22:12:34
667,26,281,Viewed,2023-03-20 00:06:07
668,26,42051164,Purchased,2023-01-10 00:32:29
669,26,42051164,Purchased,2023-03-22 00:05:06
670,26,4336456,Viewed,2023-07-13 04:16:27
671,26,6,Viewed,2023-06-17 17:24:41
672,26,45,Purchased,2023-01-22 21:41:55
673,26,66834336,Viewed,2023-03-05 15:48:43
674,26,57123448,Viewed,2023-03-27 14:07:46
675,26,66834336,Purchased,2023-04-23 00:32:49
676,26,3962017,Added to Cart,2023-04-20 15:14:54
677,26,184290581,Purchased,2023-06-22 16:25:38
678,26,496452,Added to Cart,2023-05-11 17:15:42
679,26,216668,Viewed,2023-05-23 03:39:45
680,26,6,Purchased,2023-04-15 21:46:09
681,26,2317678,Viewed,2023-07-01 01:56:56
682,26,51914,Added to Cart,2023-02-12 22:03:30
683,26,231,Purchased,2023-06-25 04:38:53
684,26,1577,Purchased,2023-04-01 19:17:46
685,26,874769783,Purchased,2023-05-08 04:36:45
686,26,1088042,Viewed,2023-01-21 08:57:55
687,27,19289886,Purchased,2023-08-08 17:52:56
688,27,9245203,Purchased,2023-04-04 08:49:23
689,27,6251,Added to Cart,2023-04-08 09:08:26
690,27,65,Purchased,2023-08-14 18:19:59
691,27,9886250,Viewed,2023-03-13 15:48:03
692,27,9245203,Added to Cart,2023-08-07 11:48:09
693,27,19289886,Added to Cart,2023-03-22 01:51:26
694,27,8622459,Viewed,2023-01-31 17:13:11
695,27,2,Viewed,2023-05-13 02:55:48
696,27,6251,Viewed,2023-06-02 04:14:20
697,27,1585832,Viewed,2023-03-05 19:03:56
698,27,77150,Viewed,2023-08-18 01:11:01
699,27,91298318,Purchased,2023-06-03 12:39:38
700,27,2709352,Viewed,2023-06-17 16:50:36
701,27,111961,Viewed,2023-03-24 11:40:16
702,27,69,Added to Cart,2023-06-17 19:32:49
703,27,329472,Viewed,2023-01-25 00:46:09
704,27,806795166,Viewed,2023-08-14 12:43:37
705,27,69,Viewed,2023-01-31 21:54:45
706,27,21752050,Purchased,2023-07-09 17:25:20
707,27,9245203,Purchased,2023-02-19 06:27:26
708,27,8622459,Viewed,2023-03-12 22:47:35
709,27,329472,Purchased,2023-01-30 23:00:07
710,27,57123448,Added to Cart,2023-02-07 19:44:31
711,27,871989,Purchased,2023-01-28 12:50:15
712,27,62,Viewed,2023-08-01 16:39:23
713,27,8622459,Added to Cart,2023-06-11 15:15:26
714,27,871989,Viewed,2023-07-26 00:37:54
715,27,75,Viewed,2023-05-07 00:29:44
716,27,60,Viewed,2023-05-01 18:25:33
717,27,111961,Added to Cart,2023-02-07 14:16:41
718,27,806795166,Purchased,2023-02-24 08:10:15
719,27,871989,Viewed,2023-07-17 18:21:16
720,27,19289886,Added to Cart,2023-05-30 15:18:23
721,27,91298318,Added to Cart,2023-01-08 07:06:49
722,27,329472,Added to Cart,2023-01-10 02:36:14
723,27,9197,Viewed,2023-06-09 23:08:14
724,27,24522662,Viewed,2023-05-21 21:10:56
725,27,740863419,Viewed,2023-08-02 07:42:19
726,27,19289886,Purchased,2023-03-29 12:43:36
727,27,9197,Viewed,2023-03-29 15:04:10
728,27,65,Viewed,2023-03-31 20:02:22
729,27,8622459,Viewed,2023-03-25 11:54:44
730,28,707819,Added to Cart,2023-01-06 22:44:10
731,28,9799,Viewed,2023-06-18 02:53:02
732,28,44,Purchased,2023-04-23 19:08:35
733,28,6802,Purchased,2023-04-09 23:52:01
734,28,9886250,Viewed,2023-05-15 12:38:57
735,28,8360050,Added to Cart,2023-03-03 06:29:46
736,28,9272,Viewed,2023-03-07 23:33:31
737,28,874769783,Viewed,2023-03-03 10:25:15
738,28,8360050,Viewed,2023-02-05 15:35:15
739,28,9272,Added to Cart,2023-02-14 00:03:03
740,28,6,Added to Cart,2023-03-13 19:12:40
741,28,281,Purchased,2023-07-24 21:21:05
742,28,6,Viewed,2023-03-15 17:49:52
743,28,44,Viewed,2023-01-05 14:10:00
744,28,45,Viewed,2023-03-24 15:52:04
745,28,9886250,Viewed,2023-02-16 21:10:11
746,28,8360050,Purchased,2023-04-19 03:00:30
747,28,44,Purchased,2023-06-03 16:44:48
748,28,9272,Viewed,2023-03-05 17:31:14
749,28,1,Added to Cart,2023-02-03 18:43:48
750,28,186936,Viewed,2023-04-04 18:38:47
751,28,8399,Viewed,2023-04-29 09:29:18
752,28,2317678,Viewed,2023-01-12 01:31:51
753,28,6,Added to Cart,2023-03-14 10:54:40
754,28,10,Purchased,2023-06-01 19:06:34
755,28,6,Purchased,2023-05-25 06:35:41
756,28,3962017,Viewed,2023-02-08 04:22:01
757,28,66834336,Viewed,2023-01-15 12:14:47
758,28,0,Viewed,2023-04-13 18:53:08
759,28,496452,Purchased,2023-05-06 08:43:00
760,28,1577,Added to Cart,2023-03-16 13:51:07
761,28,35712313,Added to Cart,2023-04-23 22:29:27
762,28,4636603,Viewed,2023-08-02 15:29:17
763,28,543036164,Viewed,2023-05-03 03:10:28
764,28,78,Added to Cart,2023-05-17 15:42:33
765,28,16,Viewed,2023-02-21 23:34:59
766,28,78,Added to Cart,2023-05-27 12:45:14
767,28,0,Added to Cart,2023-05-05 17:48:09
768,28,417281,Added to Cart,2023-06-02 16:44:44
769,28,91298318,Purchased,2023-05-25 13:53:52
770,28,45,Purchased,2023-01-22 23:26:47
771,28,1577,Purchased,2023-07-23 00:43:34
772,28,12867543,Viewed,2023-06-18 06:55:11
773,29,1577,Added to Cart,2023-06-09 16:18:50
774,29,417281,Added to Cart,2023-02-11 05:18:37
775,29,23030,Purchased,2023-06-08 04:40:04
776,29,8360050,Added to Cart,2023-01-01 03:04:58
777,29,53736816,Purchased,2023-03-26 22:00:01
778,29,281,Viewed,2023-02-08 12:41:17
779,29,1074,Purchased,2023-06-13 07:44:48
780,29,1088042,Viewed,2023-05-02 21:36:14
781,29,7371222,Viewed,2023-07-06 06:13:45
782,29,78,Purchased,2023-06-26 09:51:43
783,29,4336456,Viewed,2023-01-05 14:39:56
784,29,45,Viewed,2023-07-11 07:50:43
785,29,8360050,Viewed,2023-08-12 07:09:08
786,29,8360050,Viewed,2023-08-11 15:43:22
787,29,543036164,Added to Cart,2023-01-19 22:46:13
788,29,9985,Viewed,2023-07-03 07:12:19
789,29,415,Viewed,2023-06-05 11:59:36
790,29,543036164,Viewed,2023-02-14 07:29:23
791,29,6802,Added to Cart,2023-07-14 06:28:23
792,29,6821,Added to Cart,2023-04-17 07:39:55
793,29,53736816,Added to Cart,2023-02-11 21:04:59
794,29,53736816,Viewed,2023-01-06 11:09:10
795,29,12867543,Viewed,2023-03-11 09:30:02
796,29,216668,Purchased,2023-04-11 04:21:47
797,29,3016004,Added to Cart,2023-05-19 09:29:17
798,29,19289886,Viewed,2023-06-27 19:17:00
799,29,78,Added to Cart,2023-02-02 16:44:43
800,29,24522662,Added to Cart,2023-04-29 03:08:09
801,30,216668,Viewed,2023-03-27 20:44:12
802,30,44,Added to Cart,2023-02-22 16:53:28
803,30,6802,Viewed,2023-06-24 21:33:02
804,30,9886250,Purchased,2023-07-12 13:47:39
805,30,21752050,Added to Cart,2023-03-13 12:54:23
806,30,66834336,Purchased,2023-01-24 19:11:40
807,30,9886250,Added to Cart,2023-01-19 22:22:19
808,30,72440,Viewed,2023-04-27 04:14:59
809,30,3,Added to Cart,2023-03-06 13:52:43
810,30,16,Purchased,2023-07-04 05:22:08
811,30,3962017,Added to Cart,2023-04-05 07:31:59
812,30,216668,Added to Cart,2023-05-08 19:04:50
813,30,66834336,Added to Cart,2023-07-01 09:16:08
814,30,42051164,Viewed,2023-07-21 13:10:17
815,30,39409477,Viewed,2023-06-17 22:31:42
816,30,8360050,Viewed,2023-07-01 20:14:06
817,30,16,Viewed,2023-07-18 03:06:32
818,30,3962017,Purchased,2023-07-01 22:33:42
819,30,9272,Purchased,2023-01-30 08:27:17
820,30,39409477,Added to Cart,2023-04-18 08:24:06
821,30,8360050,Added to Cart,2023-07-13 20:14:31
822,30,45,Purchased,2023-08-07 12:37:44
823,30,12867543,Viewed,2023-04-28 13:24:23
824,30,16,Added to Cart,2023-04-16 15:23:16
825,30,2317678,Purchased,2023-05-19 06:01:28
826,30,1,Purchased,2023-05-22 06:12:09
827,30,63414366,Added to Cart,2023-04-24 20:32:01
828,30,1577,Viewed,2023-06-17 18:46:38
829,30,874769783,Viewed,2023-07-24 19:07:48
830,30,1577,Purchased,2023-05-04 15:55:56
831,30,1577,Viewed,2023-07-28 12:26:18
832,30,111961,Viewed,2023-01-08 03:34:32
833,30,53736816,Added to Cart,2023-02-04 22:54:04
834,30,53736816,Added to Cart,2023-02-21 03:18:33
835,30,36732061,Viewed,2023-07-30 23:10:58
836,30,45,Added to Cart,2023-06-13 07:49:08
837,30,216668,Viewed,2023-07-29 18:01:07
838,30,44,Viewed,2023-07-13 09:00:53
839,30,45,Purchased,2023-07-20 15:04:32
840,30,45,Purchased,2023-05-27 04:11:42
841,30,53736816,Added to Cart,2023-02-18 23:54:36
842,31,57123448,Viewed,2023-04-24 06:34:20
843,31,91298318,Purchased,2023-06-19 07:14:49
844,31,75,Viewed,2023-05-30 13:42:34
845,31,2,Viewed,2023-01-19 10:47:46
846,31,91298318,Purchased,2023-06-19 10:41:13
847,31,57123448,Purchased,2023-07-12 20:33:32
848,31,75,Viewed,2023-03-05 22:54:47
849,31,91298318,Viewed,2023-06-11 22:15:47
850,31,77150,Added to Cart,2023-05-12 04:10:17
851,31,24522662,Added to Cart,2023-03-16 15:50:48
852,31,24522662,Added to Cart,2023-02-11 14:20:10
853,31,0,Viewed,2023-02-24 10:07:40
854,31,78,Viewed,2023-03-01 00:58:32
855,31,62,Viewed,2023-02-21 19:48:23
856,32,3,Viewed,2023-05-17 05:48:09
857,32,10,Purchased,2023-08-07 08:30:24
858,32,178366,Viewed,2023-03-21 12:23:39
859,32,1,Added to Cart,2023-02-15 18:17:07
860,32,75,Purchased,2023-02-16 04:20:55
861,32,60,Purchased,2023-04-06 09:38:12
862,32,2317678,Viewed,2023-04-26 06:16:17
863,32,1577,Viewed,2023-01-13 11:40:55
864,32,1088042,Viewed,2023-08-12 04:41:24
865,32,65,Added to Cart,2023-06-11 12:07:48
866,32,24522662,Purchased,2023-05-19 17:11:32
867,32,9272,Viewed,2023-05-08 12:20:29
868,32,63414366,Added to Cart,2023-08-04 00:36:42
869,32,216668,Viewed,2023-04-23 12:54:02
870,32,4336456,Added to Cart,2023-07-27 02:56:10
871,32,36732061,Viewed,2023-02-09 16:28:59
872,32,7371222,Purchased,2023-08-13 14:19:42
873,32,36732061,Viewed,2023-08-13 21:34:16
874,32,36732061,Purchased,2023-01-23 02:11:08
875,32,57123448,Added to Cart,2023-06-07 16:46:10
876,32,3,Viewed,2023-04-03 19:51:08
877,32,7002,Added to Cart,2023-07-15 01:16:59
878,32,178366,Viewed,2023-06-16 00:41:14
879,32,111961,Viewed,2023-03-16 03:18:38
880,32,3962017,Viewed,2023-03-17 09:19:53
881,32,75,Viewed,2023-07-26 21:15:49
882,32,91298318,Purchased,2023-05-09 13:57:27
883,32,12867543,Viewed,2023-05-07 12:08:59
884,32,178366,Viewed,2023-08-18 14:47:01
885,33,23030,Added to Cart,2023-04-15 10:22:58
886,33,72440,Viewed,2023-03-24 23:32:27
887,33,19289886,Viewed,2023-03-26 19:11:10
888,33,740863419,Purchased,2023-07-17 04:50:44
889,33,806795166,Viewed,2023-02-25 22:40:02
890,33,329472,Viewed,2023-05-12 08:29:30
891,33,72440,Viewed,2023-05-05 02:56:20
892,33,9197,Viewed,2023-01-09 09:41:32
893,33,8399,Viewed,2023-03-03 10:31:35
894,33,1585832,Viewed,2023-02-21 21:36:45
895,33,329472,Purchased,2023-06-05 19:35:02
896,33,1585832,Viewed,2023-06-18 18:59:48
897,33,415,Viewed,2023-03-21 03:42:06
898,33,970,Purchased,2023-07-01 04:17:33
899,33,19289886,Viewed,2023-05-22 20:44:52
900,33,19289886,Added to Cart,2023-08-08 00:13:53
901,33,329472,Viewed,2023-07-08 17:44:40
902,33,8622459,Purchased,2023-02-16 20:11:25
903,33,970,Viewed,2023-02-15 22:04:27
904,33,111961,Viewed,2023-01-08 15:32:59
905,33,9197,Viewed,2023-01-23 05:00:19
906,33,9245203,Added to Cart,2023-02-14 07:27:42
907,33,9197,Viewed,2023-02-21 22:43:24
908,33,111961,Purchased,2023-01-20 01:37:19
909,33,19289886,Added to Cart,2023-06-28 04:42:37
910,33,806795166,Viewed,2023-04-12 19:34:17
911,33,6802,Added to Cart,2023-07-08 12:17:14
912,33,8622459,Purchased,2023-01-16 07:58:32
913,33,8622459,Viewed,2023-07-28 00:13:25
914,33,21752050,Viewed,2023-06-02 11:52:54
915,33,1585832,Purchased,2023-08-02 15:30:05
916,33,6251,Viewed,2023-06-20 15:52:31
917,33,23030,Purchased,2023-06-23 04:58:58
918,33,23030,Purchased,2023-05-22 16:09:59
919,33,23030,Added to Cart,2023-01-11 11:44:38
920,33,2709352,Viewed,2023-02-11 17:32:17
921,33,111961,Viewed,2023-02-16 06:37:18
922,33,8622459,Viewed,2023-06-07 10:56:08
923,33,23030,Added to Cart,2023-05-29 19:15:19
924,33,329472,Added to Cart,2023-06-03 01:20:52
925,33,9197,Viewed,2023-08-15 15:23:04
926,33,9197,Added to Cart,2023-07-20 01:43:45
927,33,1585832,Viewed,2023-06-08 04:53:05
928,34,57123448,Added to Cart,2023-07-10 06:49:40
929,34,91298318,Added to Cart,2023-02-18 10:00:19
930,34,4976523,Viewed,2023-07-17 17:35:48
931,34,24522662,Viewed,2023-01-29 13:17:26
932,34,0,Purchased,2023-03-13 17:42:51
933,34,4976523,Purchased,2023-03-18 15:01:06
934,34,62,Viewed,2023-03-13 17:47:14
935,34,57123448,Purchased,2023-05-04 18:54:40
936,34,75,Added to Cart,2023-06-03 14:53:41
937,34,4976523,Viewed,2023-06-17 05:58:22
938,34,91298318,Added to Cart,2023-07-11 16:48:18
939,34,57123448,Viewed,2023-02-16 06:59:50
940,34,23030,Added to Cart,2023-03-02 13:03:00
941,34,4976523,Viewed,2023-04-13 17:34:26
942,34,65,Viewed,2023-04-30 03:09:22
943,34,0,Viewed,2023-03-12 19:20:15
944,34,871989,Added to Cart,2023-04-09 07:11:43
945,34,77150,Purchased,2023-07-25 11:56:02
946,34,62,Added to Cart,2023-02-22 02:13:46
947,34,62,Added to Cart,2023-08-20 20:08:29
948,34,77150,Viewed,2023-04-25 07:25:29
949,34,77150,Viewed,2023-07-01 20:23:46
950,34,0,Purchased,2023-06-15 06:19:56
951,34,2,Purchased,2023-03-22 12:04:26
952,34,77150,Added to Cart,2023-02-03 03:14:01
953,34,57123448,Purchased,2023-02-22 16:21:17
954,34,2,Purchased,2023-01-24 11:32:35
955,34,2,Viewed,2023-07-17 21:11:08
956,34,2,Purchased,2023-06-29 06:19:07
957,34,24522662,Viewed,2023-06-25 18:29:37
958,34,871989,Purchased,2023-03-15 03:17:26
959,34,24522662,Added to Cart,2023-01-18 11:12:06
960,34,65,Added to Cart,2023-02-08 22:13:50
961,34,6640,Purchased,2023-04-03 21:29:27
962,35,8360050,Added to Cart,2023-05-04 12:31:57
963,35,9886250,Added to Cart,2023-08-04 18:05:11
964,35,4,Viewed,2023-04-09 21:09:04
965,35,216668,Viewed,2023-05-07 16:55:35
966,35,415,Purchased,2023-03-28 21:52:34
967,35,1577,Viewed,2023-05-21 15:44:11
968,35,2317678,Purchased,2023-06-05 07:04:58
969,35,42051164,Viewed,2023-01-03 00:24:04
970,35,874769783,Added to Cart,2023-02-13 17:15:16
971,36,970,Viewed,2023-08-06 06:12:11
972,36,69,Added to Cart,2023-01-07 07:24:57
973,36,111961,Viewed,2023-07-08 15:18:11
974,36,970,Viewed,2023-08-16 23:07:42
975,36,1585832,Viewed,2023-06-25 23:14:50
976,37,16,Added to Cart,2023-07-06 11:25:48
977,37,9272,Viewed,2023-01-27 16:49:18
978,37,6,Purchased,2023-02-07 08:13:01
979,37,66834336,Viewed,2023-07-12 18:36:00
980,37,1577,Purchased,2023-04-08 07:44:00
981,37,9985,Added to Cart,2023-04-03 03:40:01
982,37,1,Viewed,2023-01-25 12:48:06
983,37,2317678,Viewed,2023-05-19 03:32:30
984,37,543036164,Viewed,2023-05-21 12:12:23
985,37,281,Added to Cart,2023-05-14 21:50:23
986,37,9272,Purchased,2023-05-09 07:11:57
987,37,42051164,Added to Cart,2023-01-08 14:52:11
988,37,53736816,Added to Cart,2023-02-20 06:24:38
989,37,44,Purchased,2023-06-04 18:53:40
990,37,16,Purchased,2023-07-06 03:18:16
991,37,16,Purchased,2023-05-07 16:18:47
992,37,874769783,Viewed,2023-02-15 18:36:00
993,37,78,Added to Cart,2023-04-06 22:22:46
994,37,2317678,Viewed,2023-07-14 08:58:15
995,37,186936,Viewed,2023-03-24 01:13:00
996,37,3962017,Viewed,2023-03-30 03:19:42
997,37,6802,Viewed,2023-02-02 17:10:47
998,37,1577,Viewed,2023-02-16 02:16:13
999,37,3962017,Added to Cart,2023-08-03 14:24:11
1000,37,66834336,Purchased,2023-04-19 03:44:37
1001,37,6802,Purchased,2023-05-14 19:35:56
1002,37,216668,Viewed,2023-01-21 05:08:56
1003,37,5,Viewed,2023-05-23 17:15:34
1004,37,9886250,Purchased,2023-02-19 23:29:47
1005,37,6,Viewed,2023-04-29 07:52:08
1006,37,3962017,Added to Cart,2023-02-19 18:25:30
1007,37,9886250,Viewed,2023-03-05 20:47:15
1008,37,9886250,Added to Cart,2023-01-23 08:33:11
1009,37,2317678,Viewed,2023-05-25 01:13:42
1010,37,66834336,Purchased,2023-02-12 18:05:39
1011,37,2317678,Purchased,2023-05-13 20:56:11
1012,37,9272,Purchased,2023-08-15 05:25:23
1013,37,6802,Viewed,2023-08-05 19:01:50
1014,37,39409477,Viewed,2023-08-05 21:42:02
1015,37,45,Viewed,2023-03-10 17:32:12
1016,37,4,Viewed,2023-08-13 20:04:27
1017,37,178366,Purchased,2023-02-22 16:55:08
1018,37,39409477,Viewed,2023-02-03 18:24:09
1019,37,543036164,Viewed,2023-07-22 17:44:47
1020,37,9985,Viewed,2023-01-21 00:40:13
1021,37,78,Added to Cart,2023-06-07 08:13:21
1022,37,5,Added to Cart,2023-02-24 13:51:41
1023,38,152,Added to Cart,2023-08-04 02:29:02
1024,38,458806286,Viewed,2023-07-31 14:38:57
1025,38,417281,Added to Cart,2023-05-27 13:55:23
1026,38,707819,Viewed,2023-07-23 07:39:50
1027,38,152,Added to Cart,2023-08-08 11:55:33
1028,38,53736816,Added to Cart,2023-03-16 23:39:08
1029,39,9197,Purchased,2023-04-15 02:03:31
1030,39,707819,Viewed,2023-03-21 16:19:50
1031,39,806795166,Viewed,2023-03-30 09:29:30
1032,39,9245203,Viewed,2023-02-24 19:04:04
1033,39,806795166,Purchased,2023-06-21 13:37:48
1034,39,6251,Added to Cart,2023-04-14 02:20:43
1035,39,806795166,Purchased,2023-08-06 01:52:01
1036,39,216668,Added to Cart,2023-05-21 14:11:07
1037,39,970,Added to Cart,2023-03-23 06:35:40
1038,39,516304687,Viewed,2023-01-07 03:51:45
1039,39,6251,Purchased,2023-01-06 22:28:46
1040,39,740863419,Viewed,2023-07-09 22:52:09
1041,39,69,Purchased,2023-04-03 09:11:47
1042,39,2709352,Viewed,2023-08-05 05:19:19
1043,39,6251,Viewed,2023-08-04 12:16:19
1044,39,51914,Viewed,2023-04-26 10:36:52
1045,39,9197,Added to Cart,2023-02-16 23:44:36
1046,39,415,Viewed,2023-06-13 05:06:49
1047,39,417281,Purchased,2023-06-29 06:46:36
1048,39,970,Viewed,2023-05-21 05:55:28
